Commodity,Year,Attribute,Value,Notes
Total cane and beet sugar: Supply and use,1984,"Supply-Production-1,000 short tons",5890,
Total cane and beet sugar: Supply and use,1985,"Supply-Production-1,000 short tons",5967,
Total cane and beet sugar: Supply and use,1986,"Supply-Production-1,000 short tons",6267,
Total cane and beet sugar: Supply and use,1987,"Supply-Production-1,000 short tons",7309,
Total cane and beet sugar: Supply and use,1988,"Supply-Production-1,000 short tons",7087,
Total cane and beet sugar: Supply and use,1989,"Supply-Production-1,000 short tons",6841,
Total cane and beet sugar: Supply and use,1990,"Supply-Production-1,000 short tons",6334,
Total cane and beet sugar: Supply and use,1991,"Supply-Production-1,000 short tons",7136,
Total cane and beet sugar: Supply and use,1992,"Supply-Production-1,000 short tons",7569,
Total cane and beet sugar: Supply and use,1993,"Supply-Production-1,000 short tons",7830.95,
Total cane and beet sugar: Supply and use,1994,"Supply-Production-1,000 short tons",7668.99,
Total cane and beet sugar: Supply and use,1995,"Supply-Production-1,000 short tons",7978.131,
Total cane and beet sugar: Supply and use,1996,"Supply-Production-1,000 short tons",7267.961,
Total cane and beet sugar: Supply and use,1997,"Supply-Production-1,000 short tons",7417.869,
Total cane and beet sugar: Supply and use,1998,"Supply-Production-1,000 short tons",7880.982,
Total cane and beet sugar: Supply and use,1999,"Supply-Production-1,000 short tons",9099.813,
Total cane and beet sugar: Supply and use,2000,"Supply-Production-1,000 short tons",8955.482,
Total cane and beet sugar: Supply and use,2001,"Supply-Production-1,000 short tons",8641.964,
Total cane and beet sugar: Supply and use,2002,"Supply-Production-1,000 short tons",7504.459,
Total cane and beet sugar: Supply and use,2003,"Supply-Production-1,000 short tons",8929.314,
Total cane and beet sugar: Supply and use,2004,"Supply-Production-1,000 short tons",8366.37,
Total cane and beet sugar: Supply and use,2005,"Supply-Production-1,000 short tons",7477.46,
Total cane and beet sugar: Supply and use,2006,"Supply-Production-1,000 short tons",7755.667,
Total cane and beet sugar: Supply and use,2007,"Supply-Production-1,000 short tons",8467.138,
Total cane and beet sugar: Supply and use,2008,"Supply-Production-1,000 short tons",7947.309,
Total cane and beet sugar: Supply and use,2009,"Supply-Production-1,000 short tons",7537.497,
Total cane and beet sugar: Supply and use,2010,"Supply-Production-1,000 short tons",8421.546,
Total cane and beet sugar: Supply and use,2011,"Supply-Production-1,000 short tons",7600.408,
Total cane and beet sugar: Supply and use,2012,"Supply-Production-1,000 short tons",9006.237,
Total cane and beet sugar: Supply and use,2013,"Supply-Production-1,000 short tons",8730.855,
Total cane and beet sugar: Supply and use,2014,"Supply-Production-1,000 short tons",8501.848,
Total cane and beet sugar: Supply and use,2015,"Supply-Production-1,000 short tons",8500.221,
Total cane and beet sugar: Supply and use,2016,"Supply-Production-1,000 short tons",9137,
Total cane and beet sugar: Supply and use,2017,"Supply-Production-1,000 short tons",9008.627,
Total cane and beet sugar: Supply and use,2018,"Supply-Production-1,000 short tons",9395.872,
Total cane and beet sugar: Supply and use,2019,"Supply-Production-1,000 short tons",8516.345,
Total cane and beet sugar: Supply and use,1960,"Supply-Imports-Foreign-1,000 short tons",4885,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1961,"Supply-Imports-Foreign-1,000 short tons",4407,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1962,"Supply-Imports-Foreign-1,000 short tons",4682,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1963,"Supply-Imports-Foreign-1,000 short tons",4594,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1964,"Supply-Imports-Foreign-1,000 short tons",3633,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1965,"Supply-Imports-Foreign-1,000 short tons",4027,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1966,"Supply-Imports-Foreign-1,000 short tons",4495,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1967,"Supply-Imports-Foreign-1,000 short tons",4804,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1968,"Supply-Imports-Foreign-1,000 short tons",5130,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1969,"Supply-Imports-Foreign-1,000 short tons",4886,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1970,"Supply-Imports-Foreign-1,000 short tons",5296,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1971,"Supply-Imports-Foreign-1,000 short tons",5587,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1972,"Supply-Imports-Foreign-1,000 short tons",5459,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1973,"Supply-Imports-Foreign-1,000 short tons",5329,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1974,"Supply-Imports-Foreign-1,000 short tons",5770,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1975,"Supply-Imports-Foreign-1,000 short tons",3882,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1976,"Supply-Imports-Foreign-1,000 short tons",4658,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1977,"Supply-Imports-Foreign-1,000 short tons",6138,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1978,"Supply-Imports-Foreign-1,000 short tons",4683,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1979,"Supply-Imports-Foreign-1,000 short tons",5027,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1980,"Supply-Imports-Foreign-1,000 short tons",4495,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1981,"Supply-Imports-Foreign-1,000 short tons",5025,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1982,"Supply-Imports-Foreign-1,000 short tons",2964,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1983,"Supply-Imports-Foreign-1,000 short tons",3080,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1984,"Supply-Imports-Foreign-1,000 short tons",3444,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1985,"Supply-Imports-Foreign-1,000 short tons",2797,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1986,"Supply-Imports-Foreign-1,000 short tons",2223,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1987,"Supply-Imports-Foreign-1,000 short tons",1546,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1988,"Supply-Imports-Foreign-1,000 short tons",1388,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1989,"Supply-Imports-Foreign-1,000 short tons",1913,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1990,"Supply-Imports-Foreign-1,000 short tons",2765,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1991,"Supply-Imports-Foreign-1,000 short tons",2595,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1992,"Supply-Imports-Foreign-1,000 short tons",2254.468,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1993,"Supply-Imports-Foreign-1,000 short tons",2016.443,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1994,"Supply-Imports-Foreign-1,000 short tons",1791.251,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1995,"Supply-Imports-Foreign-1,000 short tons",1760.353,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1996,"Supply-Imports-Foreign-1,000 short tons",2926.527,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
Total cane and beet sugar: Supply and use,1997,"Supply-Imports-Foreign-1,000 short tons",2676.809,"Excludes the refined sugar contained in imported sugar blends and mixtures (particularly sugar-sweetened tea mixes, and flavored sugars, largely beverage bases)."
